"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"1034","C8w_A1yr",0.030175366157537,"Otu0006",1.80495934292957e-05,0.000109218972791532,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0583810242830861","0.0662718782940177"
"1035","C8w_A1yr",0.0229969276321159,"Otu0017",2.3109515605117e-05,0.000117748484273691,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0439972925825908","0.0549811359453777","0","0"
"1036","C8w_A1yr",0.021045157795332,"Otu0007",1.68608200346665e-05,0.000109218972791532,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0408203679264062","0.0334194300018953"
"1037","C8w_A1yr",0.020138312603546,"Otu0027",0.336668367610061,0.436648670718503,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0384615384615385","0.138675049056307","0","0"
"1038","C8w_A1yr",0.016366794083337,"Otu0010",0.000253678990074253,0.000671595511866682,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0115160567587752","0.0386977661590283","0.0254616418055299","0.0160097748188776"
"1039","C8w_A1yr",0.0135717304858121,"Otu0019",4.14704208619238e-06,6.34400109628937e-05,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0262855109762326","0.015989784835346"
"1040","C8w_A1yr",0.012046123229059,"Otu0012",0.0226165087782735,0.0407287479260915,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.00385482909754754","0.011304755179635","0.0229891647380602","0.0280636436716157"
"1041","C8w_A1yr",0.011377392617986,"Otu0013",3.92367987933523e-06,6.34400109628937e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0220253981005086","0.0172497681231684"
"1042","C8w_A2yr",0.42529406792844,"Otu0001",6.85434017012297e-06,6.76997906033684e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.782920185069977","0.337865805678858","0","0"
"1043","C8w_A2yr",0.128050719835517,"Otu0002",0.00262937249445437,0.00570289574810711,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0863550226934415","0.203543712649489","0.239059181831641","0.0912421734423675"
"1044","C8w_A2yr",0.124448950110553,"Otu0005",9.23308901426981e-06,8.65349364549083e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00847723704866562","0.0276434096399054","0.240461535546219","0.120839234232859"
"1045","C8w_A2yr",0.0861981491978,"Otu0009",1.19014721615967e-05,9.92304562044818e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00675953727271342","0.0214917612636917","0.167436988228594","0.0745487123367988"
"1046","C8w_A2yr",0.0269062785805649,"Otu0007",4.62519723904548e-06,6.34400109628937e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0501234591514415","0.0313433829658605"
"1047","C8w_A2yr",0.0250463096454671,"Otu0004",0.000209183960951417,0.000577617647014236,"k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__;s__;","0","0","0.0465900607874098","0.0748430481931528"
"1048","C8w_A2yr",0.024183760115808,"Otu0003",0.000426713519678064,0.00110020112302537,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0085003885003885","0.0173479688195519","0.050164832985157","0.0333099172934821"
"1049","C8w_A2yr",0.0239623044984529,"Otu0017",2.3109515605117e-05,0.000117748484273691,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0439972925825908","0.0549811359453777","0","0"
"1050","C8w_A2yr",0.021076459105169,"Otu0008",4.62960249901349e-05,0.000187520807846477,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00307692307692308","0.0110940039245046","0.0408806966502106","0.0244274541502945"
"1051","C8w_A2yr",0.020983643666547,"Otu0027",0.336668367610061,0.436648670718503,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0384615384615385","0.138675049056307","0","0"
"1052","C8w_A2yr",0.020534486258719,"Otu0014",1.75663197899577e-05,0.000109218972791532,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0382770778831162","0.031964537465236"
"1053","C8w_A2yr",0.019524776639811,"Otu0012",6.29414269929016e-05,0.000228296023330186,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.00385482909754754","0.011304755179635","0.0391367050829496","0.0196133264746344"
"1054","C8w_A2yr",0.018567155348622,"Otu0006",0.00019667787874806,0.000551385144787138,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0343455117129638","0.081025715064801"
"1055","C8w_A2yr",0.0181980252628811,"Otu0010",0.000202656929321204,0.000566909580061932,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0115160567587752","0.0386977661590283","0.0280114543995251","0.0167332089503064"
"1056","C8w_C2yr",0.421252235634568,"Otu0001",5.18292427384967e-05,0.000206033274539411,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.782920185069977","0.337865805678858","0","0"
"1057","C8w_C2yr",0.122940766433344,"Otu0005",6.3724675235398e-05,0.000229838435399581,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00847723704866562","0.0276434096399054","0.239230757265244","0.161798092210918"
"1058","C8w_C2yr",0.108057178191288,"Otu0002",0.0205038175149343,0.0370801432241911,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0863550226934415","0.203543712649489","0.186605584387249","0.118383575702623"
