"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"34","A8w_A2yr",0.014780228110331,"Otu0014",0.0152024158781091,0.0342396754011465,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0296624375044197","0.0269883042489467"
"35","A8w_A2yr",0.0126484604726771,"Otu0009",0.00762863813311333,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.025345059298321","0.0116190424478098"
"36","A8w_A2yr",0.0118149220261849,"Otu0017",0.0455002638963585,0.081835007007839,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0235690235690236","0.0408227463063372","0","0"
"37","A8w_A2yr",0.011814744476782,"Otu0018",0.00576935201560463,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0236918621452538","0.00780935231877191"
"38","A8w_A2yr",0.010125195022972,"Otu0008",0.0253473186774683,0.0507707715645996,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0203019559380557","0.0128706548826149"
"39","A8w_C1yr",0.484614320257139,"Otu0001",0.000203810777019203,0.00172893562184708,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.966329966329966","0.0498270996193561","0","0"
"40","A8w_C1yr",0.166222716505293,"Otu0003",0.00906076136661405,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.333268181966699","0.119345221348904"
"41","A8w_C1yr",0.108148836312015,"Otu0002",0.0158692176997363,0.0346489469426557,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.217136510055908","0.0987635107457331"
"42","A8w_C1yr",0.030859327885138,"Otu0010",0.0088134015819216,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0619956527768458","0.0382804880833411"
"43","A8w_C1yr",0.029951643910069,"Otu0011",0.00875209859892433,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0600482133256106","0.0301929700282415"
"44","A8w_C1yr",0.029919335955185,"Otu0008",0.00875209859892433,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0599172487138783","0.0615578721334202"
"45","A8w_C1yr",0.026627330019846,"Otu0013",0.00856948364301297,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0534857129047816","0.0271513145314319"
