"","Comparison","SIMPER","OTU"
"127715","A2w_C8w",0.034361775012421,"Otu000025"
"127716","A2w_C8w",0.028846935615852,"Otu000026"
"127717","A2w_C8w",0.028461558025204,"Otu000010"
"127718","A2w_C8w",0.021603576159584,"Otu000011"
"127719","A2w_C8w",0.019367086381362,"Otu000152"
"127720","A2w_C8w",0.017060499325271,"Otu000009"
"127721","A2w_C8w",0.016729120928048,"Otu000016"
"127722","A2w_C8w",0.015745489866542,"Otu000034"
"127723","A2w_C8w",0.0143889106485,"Otu000017"
"127724","A2w_C8w",0.014095500316393,"Otu000020"
"127725","A2w_C8w",0.0128997217606041,"Otu000036"
"127726","A2w_C8w",0.012853729698561,"Otu000035"
"127727","A2w_C8w",0.0117104485140279,"Otu000064"
"127728","A2w_C8w",0.01051942376792,"Otu000018"
"127729","A2w_C8w",0.010065395518299,"Otu000106"
"145953","A2w_C1yr",0.0606267254491455,"Otu000006"
"145954","A2w_C1yr",0.0564924022276055,"Otu000003"
"145955","A2w_C1yr",0.043005333088277,"Otu000001"
"145956","A2w_C1yr",0.036283792293644,"Otu000008"
"145957","A2w_C1yr",0.034004149161428,"Otu000015"
"145958","A2w_C1yr",0.03162648558591,"Otu000025"
"145959","A2w_C1yr",0.025959417613878,"Otu000010"
"145960","A2w_C1yr",0.025806937842397,"Otu000026"
"145961","A2w_C1yr",0.018910766784902,"Otu000024"
"145962","A2w_C1yr",0.017670719939548,"Otu000152"
"145963","A2w_C1yr",0.015386352150576,"Otu000012"
"145964","A2w_C1yr",0.01509841927439,"Otu000016"
"145965","A2w_C1yr",0.012762113118647,"Otu000032"
"145966","A2w_C1yr",0.010164187272729,"Otu000035"
"164197","A2w_B1yr",0.0603765441470194,"Otu000006"
"164198","A2w_B1yr",0.0562508393813506,"Otu000003"
"164199","A2w_B1yr",0.042802841520949,"Otu000001"
"164200","A2w_B1yr",0.036128521524277,"Otu000008"
"164201","A2w_B1yr",0.033849557657024,"Otu000015"
"164202","A2w_B1yr",0.03149123502424,"Otu000025"
"164203","A2w_B1yr",0.025851588906027,"Otu000010"
"164204","A2w_B1yr",0.025686430899504,"Otu000026"
"164205","A2w_B1yr",0.019225046478486,"Otu000024"
"164206","A2w_B1yr",0.018143218981031,"Otu000032"
"164207","A2w_B1yr",0.017590151918402,"Otu000152"
"164208","A2w_B1yr",0.016089310100157,"Otu000012"
"164209","A2w_B1yr",0.015144592476349,"Otu000016"
"164210","A2w_B1yr",0.010120742004568,"Otu000035"
"182441","A2w_B2yr",0.0602936279340149,"Otu000006"
"182442","A2w_B2yr",0.0561787330092871,"Otu000003"
"182443","A2w_B2yr",0.042755119330646,"Otu000001"
"182444","A2w_B2yr",0.036084388469763,"Otu000008"
"182445","A2w_B2yr",0.033817425603459,"Otu000015"
"182446","A2w_B2yr",0.031444811292523,"Otu000025"
"182447","A2w_B2yr",0.025817008855887,"Otu000010"
"182448","A2w_B2yr",0.025628819346516,"Otu000026"
"182449","A2w_B2yr",0.023745178961318,"Otu000012"
"182450","A2w_B2yr",0.021210512370708,"Otu000028"
"182451","A2w_B2yr",0.017568656522074,"Otu000152"
"182452","A2w_B2yr",0.015146416611727,"Otu000016"
"182453","A2w_B2yr",0.013756576089427,"Otu000043"
"182454","A2w_B2yr",0.011969580429224,"Otu000024"
"182455","A2w_B2yr",0.01010809925302,"Otu000035"
"200685","A2w_A1yr",0.0604516567177694,"Otu000006"
"200686","A2w_A1yr",0.0563102677065516,"Otu000003"
"200687","A2w_A1yr",0.042857488188746,"Otu000001"
"200688","A2w_A1yr",0.036170697050429,"Otu000008"
"200689","A2w_A1yr",0.033893604944791,"Otu000015"
"200690","A2w_A1yr",0.031523963164523,"Otu000025"
"200691","A2w_A1yr",0.025881689522363,"Otu000010"
"200692","A2w_A1yr",0.025723190301967,"Otu000026"
"200693","A2w_A1yr",0.017610692444404,"Otu000152"
"200694","A2w_A1yr",0.016534900698079,"Otu000012"
"200695","A2w_A1yr",0.015316137378979,"Otu000024"
"200696","A2w_A1yr",0.015277963377143,"Otu000016"
"200697","A2w_A1yr",0.013987059491798,"Otu000032"
"200698","A2w_A1yr",0.010132535420459,"Otu000035"
"218929","A2w_A2yr",0.0604567422740397,"Otu000006"
"218930","A2w_A2yr",0.0563263946562883,"Otu000003"
"218931","A2w_A2yr",0.042862944619599,"Otu000001"
"218932","A2w_A2yr",0.0361752655481,"Otu000008"
"218933","A2w_A2yr",0.033906305791286,"Otu000015"
"218934","A2w_A2yr",0.031535482380748,"Otu000025"
"218935","A2w_A2yr",0.025886016679047,"Otu000010"
"218936","A2w_A2yr",0.025702951890027,"Otu000026"
"218937","A2w_A2yr",0.023361323153647,"Otu000028"
"218938","A2w_A2yr",0.021434849462292,"Otu000012"
"218939","A2w_A2yr",0.017614888211562,"Otu000152"
"218940","A2w_A2yr",0.015374972793562,"Otu000016"
"218941","A2w_A2yr",0.013432611198264,"Otu000043"
"218942","A2w_A2yr",0.012626868140589,"Otu000046"
"218943","A2w_A2yr",0.010757278245376,"Otu000024"
"218944","A2w_A2yr",0.010279005139786,"Otu000038"
"218945","A2w_A2yr",0.010134955328364,"Otu000035"
"237173","A2w_C2yr",0.0603611799667689,"Otu000006"
"237174","A2w_C2yr",0.0562277448839441,"Otu000003"
"237175","A2w_C2yr",0.042780590659736,"Otu000001"
"237176","A2w_C2yr",0.036120202644385,"Otu000008"
"237177","A2w_C2yr",0.035871313996194,"Otu000028"
"237178","A2w_C2yr",0.033838677560609,"Otu000015"
"237179","A2w_C2yr",0.031484056008445,"Otu000025"
"237180","A2w_C2yr",0.029405212323805,"Otu000012"
"237181","A2w_C2yr",0.025845785174726,"Otu000010"
"237182","A2w_C2yr",0.025677216792724,"Otu000026"
"237183","A2w_C2yr",0.017588969522098,"Otu000152"
"237184","A2w_C2yr",0.015732217726665,"Otu000016"
"237185","A2w_C2yr",0.013715507864941,"Otu000043"
"237186","A2w_C2yr",0.012815592915725,"Otu000038"
"237187","A2w_C2yr",0.010117625303297,"Otu000035"
"255417","A4w_A8w",0.108718286911558,"Otu000001"
"255418","A4w_A8w",0.065213137727023,"Otu000003"
"255419","A4w_A8w",0.045316063230461,"Otu000013"
"255420","A4w_A8w",0.04403647836801,"Otu000018"
"255421","A4w_A8w",0.040832467375738,"Otu000017"
"255422","A4w_A8w",0.029061739265244,"Otu000006"
"255423","A4w_A8w",0.019562199796032,"Otu000009"
"255424","A4w_A8w",0.017019955550953,"Otu000010"
"255425","A4w_A8w",0.01638426936481,"Otu000020"
"255426","A4w_A8w",0.014990396861389,"Otu000075"
"255427","A4w_A8w",0.014915794295582,"Otu000170"
"255428","A4w_A8w",0.012889937823577,"Otu000030"
"255429","A4w_A8w",0.012696005633178,"Otu000016"
"255430","A4w_A8w",0.011521128202037,"Otu000015"
"255431","A4w_A8w",0.011465165750881,"Otu000034"
"255432","A4w_A8w",0.010921278610821,"Otu000122"
"255433","A4w_A8w",0.010154127469584,"Otu000157"
"273661","A4w_B2w",0.111382359878476,"Otu000001"
"273662","A4w_B2w",0.109609449348839,"Otu000008"
"273663","A4w_B2w",0.096996315177474,"Otu000003"
"273664","A4w_B2w",0.04647024218009,"Otu000006"
"273665","A4w_B2w",0.044663546477072,"Otu000018"
"273666","A4w_B2w",0.028740585549949,"Otu000025"
"273667","A4w_B2w",0.027507145163191,"Otu000016"
"273668","A4w_B2w",0.025109056492817,"Otu000017"
"273669","A4w_B2w",0.023988192394167,"Otu000015"
"273670","A4w_B2w",0.019499052249402,"Otu000020"
"273671","A4w_B2w",0.0177850444998831,"Otu000009"
"273672","A4w_B2w",0.0170130415552709,"Otu000030"
"273673","A4w_B2w",0.0159873799650341,"Otu000075"
"273674","A4w_B2w",0.0157578291759829,"Otu000011"
"273675","A4w_B2w",0.015491209308619,"Otu000034"
"273676","A4w_B2w",0.014960677638572,"Otu000010"
"273677","A4w_B2w",0.012456724212487,"Otu000047"
"273678","A4w_B2w",0.011300054576476,"Otu000182"
"273679","A4w_B2w",0.011002370249117,"Otu000013"
"273680","A4w_B2w",0.010461899001139,"Otu000045"
"273681","A4w_B2w",0.010411428874142,"Otu000093"
"273682","A4w_B2w",0.010406241731608,"Otu000037"
"291905","A4w_B4w",0.113393229420083,"Otu000001"
"291906","A4w_B4w",0.07600813959182,"Otu000003"
"291907","A4w_B4w",0.050531187184313,"Otu000018"
"291908","A4w_B4w",0.046430395206759,"Otu000006"
"291909","A4w_B4w",0.04290282953551,"Otu000011"
"291910","A4w_B4w",0.042822882905601,"Otu000017"
"291911","A4w_B4w",0.037290735335782,"Otu000009"
"291912","A4w_B4w",0.024839458114089,"Otu000020"
"291913","A4w_B4w",0.022542699311161,"Otu000030"
"291914","A4w_B4w",0.021455229669164,"Otu000044"
"291915","A4w_B4w",0.018439344679442,"Otu000075"
"291916","A4w_B4w",0.018298221223488,"Otu000045"
"291917","A4w_B4w",0.015842476027999,"Otu000035"
"291918","A4w_B4w",0.012515389908571,"Otu000013"
