"","Comparison","SIMPER","OTU"
"8925","B1yr_A1yr",0.02115760489049,"Otu00015"
"8926","B1yr_A1yr",0.0203786451883791,"Otu00003"
"8927","B1yr_A1yr",0.0160135503499299,"Otu00014"
"8928","B1yr_A1yr",0.014445767785725,"Otu00020"
"8929","B1yr_A1yr",0.011504430298711,"Otu00033"
"8930","B1yr_A1yr",0.0108244691754731,"Otu00021"
"8931","B1yr_A1yr",0.01068221453298,"Otu00024"
"8932","B1yr_A1yr",0.0104896181563849,"Otu00006"
"8933","B1yr_A1yr",0.010486569254899,"Otu00038"
"10396","B1yr_A2yr",0.106936121608241,"Otu00001"
"10397","B1yr_A2yr",0.092790269001501,"Otu00007"
"10398","B1yr_A2yr",0.083440788446129,"Otu00017"
"10399","B1yr_A2yr",0.082051703843902,"Otu00002"
"10400","B1yr_A2yr",0.032154715852201,"Otu00006"
"10401","B1yr_A2yr",0.030027808495365,"Otu00004"
"10402","B1yr_A2yr",0.026965999846551,"Otu00010"
"10403","B1yr_A2yr",0.020365539400516,"Otu00013"
"10404","B1yr_A2yr",0.019579992947608,"Otu00008"
"10405","B1yr_A2yr",0.019152988974025,"Otu00003"
"10406","B1yr_A2yr",0.019051885587045,"Otu00039"
"10407","B1yr_A2yr",0.0189362843440321,"Otu00005"
"10408","B1yr_A2yr",0.012368353766815,"Otu00023"
"10409","B1yr_A2yr",0.011099767832999,"Otu00022"
"10410","B1yr_A2yr",0.011040971126184,"Otu00041"
"10411","B1yr_A2yr",0.010958963651435,"Otu00019"
"10412","B1yr_A2yr",0.0104020606076169,"Otu00020"
"11881","B1yr_C2yr",0.105157470802316,"Otu00001"
"11882","B1yr_C2yr",0.090596913033361,"Otu00007"
"11883","B1yr_C2yr",0.083998111336438,"Otu00002"
"11884","B1yr_C2yr",0.066723009049307,"Otu00003"
"11885","B1yr_C2yr",0.056770242454254,"Otu00004"
"11886","B1yr_C2yr",0.031052426440549,"Otu00017"
"11887","B1yr_C2yr",0.026323697217712,"Otu00010"
"11888","B1yr_C2yr",0.0231600764039,"Otu00039"
"11889","B1yr_C2yr",0.021059336745905,"Otu00016"
"11890","B1yr_C2yr",0.020430667135089,"Otu00067"
"11891","B1yr_C2yr",0.020088788385636,"Otu00006"
"11892","B1yr_C2yr",0.019120572485177,"Otu00008"
"11893","B1yr_C2yr",0.019093297272142,"Otu00013"
"11894","B1yr_C2yr",0.018487090000298,"Otu00005"
"11895","B1yr_C2yr",0.015875279741008,"Otu00045"
"11896","B1yr_C2yr",0.013953617489515,"Otu00089"
"11897","B1yr_C2yr",0.013414203176814,"Otu00048"
"11898","B1yr_C2yr",0.0131022564341671,"Otu00096"
"11899","B1yr_C2yr",0.01207649688291,"Otu00023"
"11900","B1yr_C2yr",0.0101547954888109,"Otu00020"
"13366","B2yr_A1yr",0.111242270944361,"Otu00001"
"13367","B2yr_A1yr",0.075731853236738,"Otu00017"
"13368","B2yr_A1yr",0.074117661405615,"Otu00002"
"13369","B2yr_A1yr",0.061777937669825,"Otu00007"
"13370","B2yr_A1yr",0.042178978857237,"Otu00004"
"13371","B2yr_A1yr",0.037107357261007,"Otu00008"
"13372","B2yr_A1yr",0.033097419151387,"Otu00003"
"13373","B2yr_A1yr",0.026106197741065,"Otu00018"
"13374","B2yr_A1yr",0.022899950285135,"Otu00013"
"13375","B2yr_A1yr",0.018797500457758,"Otu00027"
"13376","B2yr_A1yr",0.0175248433970411,"Otu00009"
"13377","B2yr_A1yr",0.016743842526721,"Otu00010"
"13378","B2yr_A1yr",0.01569176047586,"Otu00041"
"13379","B2yr_A1yr",0.014475508035433,"Otu00029"
"13380","B2yr_A1yr",0.014315458684085,"Otu00005"
"13381","B2yr_A1yr",0.014261052148723,"Otu00006"
"13382","B2yr_A1yr",0.013416358198019,"Otu00012"
"13383","B2yr_A1yr",0.012453358509893,"Otu00022"
"13384","B2yr_A1yr",0.012336879075905,"Otu00045"
"13385","B2yr_A1yr",0.0110093135286901,"Otu00039"
"13386","B2yr_A1yr",0.010266493717495,"Otu00023"
"14851","B2yr_A2yr",0.0756581948361125,"Otu00017"
"14852","B2yr_A2yr",0.0624518590899855,"Otu00004"
"14853","B2yr_A2yr",0.040344186987721,"Otu00006"
"14854","B2yr_A2yr",0.035759877053087,"Otu00001"
"14855","B2yr_A2yr",0.033877162096775,"Otu00003"
"14856","B2yr_A2yr",0.030284098112619,"Otu00039"
"14857","B2yr_A2yr",0.020051145569981,"Otu00002"
"14858","B2yr_A2yr",0.019459768088855,"Otu00041"
"14859","B2yr_A2yr",0.018156304058829,"Otu00048"
"14860","B2yr_A2yr",0.016562657581237,"Otu00029"
"14861","B2yr_A2yr",0.015385203722641,"Otu00044"
"14862","B2yr_A2yr",0.014643892244725,"Otu00045"
"14863","B2yr_A2yr",0.014165182732285,"Otu00019"
"14864","B2yr_A2yr",0.013434226830025,"Otu00012"
"14865","B2yr_A2yr",0.012098380341918,"Otu00072"
"14866","B2yr_A2yr",0.01153492609594,"Otu00065"
"14867","B2yr_A2yr",0.011416445252832,"Otu00018"
"14868","B2yr_A2yr",0.010429172865191,"Otu00088"
"14869","B2yr_A2yr",0.01037736444654,"Otu00061"
"14870","B2yr_A2yr",0.010066537148155,"Otu00090"
"16336","B2yr_C2yr",0.0898117077070177,"Otu00003"
"16337","B2yr_C2yr",0.0830169109126563,"Otu00004"
"16338","B2yr_C2yr",0.073390503908419,"Otu00017"
"16339","B2yr_C2yr",0.030848890237281,"Otu00039"
"16340","B2yr_C2yr",0.028048998374868,"Otu00045"
"16341","B2yr_C2yr",0.027910188476068,"Otu00001"
"16342","B2yr_C2yr",0.024569310150011,"Otu00006"
"16343","B2yr_C2yr",0.022794941615117,"Otu00067"
"16344","B2yr_C2yr",0.021632446125646,"Otu00029"
"16345","B2yr_C2yr",0.020620786810284,"Otu00048"
"16346","B2yr_C2yr",0.019303603197118,"Otu00016"
"16347","B2yr_C2yr",0.015658583193537,"Otu00002"
"16348","B2yr_C2yr",0.015599171140636,"Otu00089"
"16349","B2yr_C2yr",0.014675349509673,"Otu00096"
"16350","B2yr_C2yr",0.013506236839704,"Otu00041"
"16351","B2yr_C2yr",0.0134157099478861,"Otu00012"
"16352","B2yr_C2yr",0.0122973141718909,"Otu00062"
"16353","B2yr_C2yr",0.010845941524854,"Otu00018"
"16354","B2yr_C2yr",0.010563509528957,"Otu00064"
"16355","B2yr_C2yr",0.010077718743948,"Otu00050"
"17821","A1yr_A2yr",0.115160366026019,"Otu00001"
"17822","A1yr_A2yr",0.08569779519837,"Otu00017"
"17823","A1yr_A2yr",0.074767765092385,"Otu00002"
"17824","A1yr_A2yr",0.062325694989698,"Otu00007"
"17825","A1yr_A2yr",0.037194254451117,"Otu00008"
"17826","A1yr_A2yr",0.032838908799569,"Otu00006"
"17827","A1yr_A2yr",0.0321181727313331,"Otu00004"
"17828","A1yr_A2yr",0.022958652011652,"Otu00013"
"17829","A1yr_A2yr",0.01948441376975,"Otu00039"
"17830","A1yr_A2yr",0.018655413558476,"Otu00018"
"17831","A1yr_A2yr",0.017040376524011,"Otu00010"
"17832","A1yr_A2yr",0.0164130416840099,"Otu00009"
"17833","A1yr_A2yr",0.016380983736932,"Otu00022"
"17834","A1yr_A2yr",0.015801277440578,"Otu00027"
"17835","A1yr_A2yr",0.0151367359854681,"Otu00041"
"17836","A1yr_A2yr",0.011427276020811,"Otu00044"
"17837","A1yr_A2yr",0.011111070480073,"Otu00005"
"17838","A1yr_A2yr",0.0111021386269891,"Otu00019"
"17839","A1yr_A2yr",0.010320619620878,"Otu00003"
"17840","A1yr_A2yr",0.010291869749179,"Otu00023"
"19306","A1yr_C2yr",0.1099318543967,"Otu00001"
"19307","A1yr_C2yr",0.073385968018953,"Otu00002"
"19308","A1yr_C2yr",0.068265584439254,"Otu00003"
"19309","A1yr_C2yr",0.059313672169958,"Otu00007"
"19310","A1yr_C2yr",0.057047328754173,"Otu00004"
"19311","A1yr_C2yr",0.040897467685413,"Otu00017"
"19312","A1yr_C2yr",0.035407506657915,"Otu00008"
"19313","A1yr_C2yr",0.023084844529652,"Otu00039"
"19314","A1yr_C2yr",0.021042696081288,"Otu00013"
"19315","A1yr_C2yr",0.020354345146404,"Otu00067"
"19316","A1yr_C2yr",0.019873788909119,"Otu00006"
"19317","A1yr_C2yr",0.0189768006790471,"Otu00016"
"19318","A1yr_C2yr",0.018037250368833,"Otu00018"
"19319","A1yr_C2yr",0.016219546535434,"Otu00010"
"19320","A1yr_C2yr",0.015825688276333,"Otu00045"
"19321","A1yr_C2yr",0.0156227720273739,"Otu00009"
"19322","A1yr_C2yr",0.015040285134659,"Otu00027"
"19323","A1yr_C2yr",0.013904158004266,"Otu00089"
"19324","A1yr_C2yr",0.013253764646891,"Otu00048"
"19325","A1yr_C2yr",0.0130582491936,"Otu00096"
"19326","A1yr_C2yr",0.011882697864627,"Otu00022"
"19327","A1yr_C2yr",0.010819125318134,"Otu00064"
"19328","A1yr_C2yr",0.010575127000542,"Otu00005"
"19329","A1yr_C2yr",0.010208380875838,"Otu00062"
"20791","A2yr_C2yr",0.0799274154490112,"Otu00017"
"20792","A2yr_C2yr",0.0798958748290108,"Otu00003"
"20793","A2yr_C2yr",0.073418129229711,"Otu00004"
"20794","A2yr_C2yr",0.040814849198065,"Otu00006"
"20795","A2yr_C2yr",0.035658768112105,"Otu00039"
"20796","A2yr_C2yr",0.032771283986509,"Otu00001"
"20797","A2yr_C2yr",0.022867965133077,"Otu00067"
"20798","A2yr_C2yr",0.021119348427746,"Otu00048"
"20799","A2yr_C2yr",0.019395314842305,"Otu00016"
"20800","A2yr_C2yr",0.017921318643754,"Otu00045"
"20801","A2yr_C2yr",0.015660326249656,"Otu00089"
"20802","A2yr_C2yr",0.015601005268036,"Otu00096"
"20803","A2yr_C2yr",0.014916458168001,"Otu00002"
"20804","A2yr_C2yr",0.012855218004067,"Otu00044"
"20805","A2yr_C2yr",0.012663891062384,"Otu00041"
"20806","A2yr_C2yr",0.011905545359048,"Otu00019"
"20807","A2yr_C2yr",0.011554381602973,"Otu00050"
"20808","A2yr_C2yr",0.011436814544901,"Otu00062"
"20809","A2yr_C2yr",0.010597349695816,"Otu00064"
"20810","A2yr_C2yr",0.010248511423693,"Otu00065"
