"","Comparison","SIMPER","OTU"
"22285","C8w_A1yr",0.0348817530951999,"Otu00019"
"22286","C8w_A1yr",0.022700701796729,"Otu00006"
"22287","C8w_A1yr",0.021689934864447,"Otu00010"
"22288","C8w_A1yr",0.018083773179709,"Otu00013"
"22289","C8w_A1yr",0.014401751801471,"Otu00027"
"22290","C8w_A1yr",0.013557868405899,"Otu00016"
"22291","C8w_A1yr",0.0128292797063241,"Otu00022"
"22292","C8w_A1yr",0.011527169355703,"Otu00012"
"22293","C8w_A1yr",0.01127947852281,"Otu00145"
"22294","C8w_A1yr",0.010527513287956,"Otu00393"
"22295","C8w_A1yr",0.010527513287956,"Otu00529"
"22296","C8w_A1yr",0.010404680534656,"Otu00014"
"23761","C8w_A2yr",0.1820707779225,"Otu00005"
"23762","C8w_A2yr",0.111634312067937,"Otu00001"
"23763","C8w_A2yr",0.080845555897482,"Otu00004"
"23764","C8w_A2yr",0.077971060465513,"Otu00002"
"23765","C8w_A2yr",0.066517466222825,"Otu00046"
"23766","C8w_A2yr",0.051675503748093,"Otu00003"
"23767","C8w_A2yr",0.051597412591725,"Otu00076"
"23768","C8w_A2yr",0.0512114738684339,"Otu00006"
"23769","C8w_A2yr",0.045263340869815,"Otu00019"
"23770","C8w_A2yr",0.041009010110174,"Otu00011"
"23771","C8w_A2yr",0.0294842357667,"Otu00015"
"23772","C8w_A2yr",0.02135946888531,"Otu00012"
"23773","C8w_A2yr",0.010964417509257,"Otu00145"
"23774","C8w_A2yr",0.0102334563419729,"Otu00393"
"23775","C8w_A2yr",0.010233456341973,"Otu00529"
"25246","C8w_C1yr",0.180475561844189,"Otu00005"
"25247","C8w_C1yr",0.077784567748784,"Otu00009"
"25248","C8w_C1yr",0.075015175190258,"Otu00001"
"25249","C8w_C1yr",0.066498811383648,"Otu00046"
"25250","C8w_C1yr",0.051581737511382,"Otu00076"
"25251","C8w_C1yr",0.036732534856364,"Otu00002"
"25252","C8w_C1yr",0.033906210043029,"Otu00003"
"25253","C8w_C1yr",0.033896570364623,"Otu00019"
"25254","C8w_C1yr",0.0328714080250471,"Otu00015"
"25255","C8w_C1yr",0.032194401085769,"Otu00007"
"25256","C8w_C1yr",0.0244518184015809,"Otu00013"
"25257","C8w_C1yr",0.022930470111254,"Otu00025"
"25258","C8w_C1yr",0.020218096568933,"Otu00010"
"25259","C8w_C1yr",0.0130443675245689,"Otu00006"
"25260","C8w_C1yr",0.011968078737112,"Otu00026"
"25261","C8w_C1yr",0.011403830261877,"Otu00016"
"25262","C8w_C1yr",0.011046686662221,"Otu00011"
"25263","C8w_C1yr",0.0109613425357661,"Otu00145"
"25264","C8w_C1yr",0.0102305863667149,"Otu00393"
"25265","C8w_C1yr",0.010230586366715,"Otu00529"
"26731","C8w_C2yr",0.178473645362826,"Otu00005"
"26732","C8w_C2yr",0.105182091697193,"Otu00001"
"26733","C8w_C2yr",0.094884046659083,"Otu00004"
"26734","C8w_C2yr",0.092483096504641,"Otu00002"
"26735","C8w_C2yr",0.065490416994501,"Otu00046"
"26736","C8w_C2yr",0.050799928488283,"Otu00076"
"26737","C8w_C2yr",0.04618848598974,"Otu00003"
"26738","C8w_C2yr",0.036235369237872,"Otu00019"
"26739","C8w_C2yr",0.035369399293252,"Otu00006"
"26740","C8w_C2yr",0.029220027699857,"Otu00011"
"26741","C8w_C2yr",0.0290285305647331,"Otu00015"
