"","Comparison","SIMPER","OTU"
"19306","B8w_B1yr",0.158613380727422,"Otu00014"
"19307","B8w_B1yr",0.076768310121081,"Otu00005"
"19308","B8w_B1yr",0.072892280503375,"Otu00003"
"19309","B8w_B1yr",0.057111083510919,"Otu00001"
"19310","B8w_B1yr",0.049271574297666,"Otu00061"
"19311","B8w_B1yr",0.03766214618857,"Otu00012"
"19312","B8w_B1yr",0.037065023685209,"Otu00002"
"19313","B8w_B1yr",0.036199523973796,"Otu00035"
"19314","B8w_B1yr",0.032506233165238,"Otu00018"
"19315","B8w_B1yr",0.029014760266891,"Otu00008"
"19316","B8w_B1yr",0.028732313203838,"Otu00024"
"19317","B8w_B1yr",0.026459710308818,"Otu00013"
"19318","B8w_B1yr",0.024952546634828,"Otu00007"
"19319","B8w_B1yr",0.0226407376033719,"Otu00006"
"19320","B8w_B1yr",0.021737646923492,"Otu00015"
"19321","B8w_B1yr",0.0210408970713291,"Otu00020"
"19322","B8w_B1yr",0.02060450036067,"Otu00004"
"19323","B8w_B1yr",0.020365567192845,"Otu00056"
"19324","B8w_B1yr",0.018944127127223,"Otu00021"
"19325","B8w_B1yr",0.017413007401482,"Otu00010"
"19326","B8w_B1yr",0.016323983268053,"Otu00031"
"19327","B8w_B1yr",0.014077592656476,"Otu00063"
"19328","B8w_B1yr",0.013977493880539,"Otu00016"
"19329","B8w_B1yr",0.012066507991265,"Otu00332"
"19330","B8w_B1yr",0.011919542363617,"Otu00022"
"19331","B8w_B1yr",0.01106096565866,"Otu00391"
"20791","B8w_B2yr",0.132433912624945,"Otu00014"
"20792","B8w_B2yr",0.078120537596785,"Otu00006"
"20793","B8w_B2yr",0.057714886289506,"Otu00011"
"20794","B8w_B2yr",0.055022443690114,"Otu00001"
"20795","B8w_B2yr",0.054071155725494,"Otu00004"
"20796","B8w_B2yr",0.049374041788065,"Otu00002"
"20797","B8w_B2yr",0.046164949833684,"Otu00012"
"20798","B8w_B2yr",0.044139146985867,"Otu00019"
"20799","B8w_B2yr",0.043737798236733,"Otu00061"
"20800","B8w_B2yr",0.043216038439959,"Otu00003"
"20801","B8w_B2yr",0.038576857488186,"Otu00035"
"20802","B8w_B2yr",0.037268156989981,"Otu00005"
"20803","B8w_B2yr",0.0266816372537331,"Otu00024"
"20804","B8w_B2yr",0.0259067596324389,"Otu00008"
"20805","B8w_B2yr",0.0252364063831441,"Otu00016"
"20806","B8w_B2yr",0.018716455579177,"Otu00010"
"20807","B8w_B2yr",0.017852162545605,"Otu00056"
"20808","B8w_B2yr",0.0169957894602251,"Otu00013"
"20809","B8w_B2yr",0.0169540980132979,"Otu00032"
"20810","B8w_B2yr",0.0124965137819241,"Otu00063"
"20811","B8w_B2yr",0.010711297527363,"Otu00332"
"20812","B8w_B2yr",0.010046600990137,"Otu00028"
"22276","C8w_A1yr",0.233673095251926,"Otu00046"
"22277","C8w_A1yr",0.070463860661753,"Otu00001"
"22278","C8w_A1yr",0.048443720540766,"Otu00008"
"22279","C8w_A1yr",0.042781766096826,"Otu00002"
