"","Comparison","SIMPER","OTU"
"1752","A1yr_A2yr",0.028423414222976,"Otu0015"
"1753","A1yr_A2yr",0.027154052383588,"Otu0006"
"1754","A1yr_A2yr",0.02552633667279,"Otu0009"
"1755","A1yr_A2yr",0.0248263601127,"Otu0014"
"1756","A1yr_A2yr",0.02097799536837,"Otu0012"
"1757","A1yr_A2yr",0.020828885189905,"Otu0010"
"1758","A1yr_A2yr",0.016165386329606,"Otu0007"
"1759","A1yr_A2yr",0.015345137212031,"Otu0018"
"1760","A1yr_A2yr",0.014605468750731,"Otu0028"
"1761","A1yr_A2yr",0.0144418993501151,"Otu0023"
"1762","A1yr_A2yr",0.0141344748500609,"Otu0026"
"1827","A1yr_C1yr",0.192241792150918,"Otu0002"
"1828","A1yr_C1yr",0.186626065317464,"Otu0003"
"1829","A1yr_C1yr",0.11076204520609,"Otu0008"
"1830","A1yr_C1yr",0.071692435263647,"Otu0011"
"1831","A1yr_C1yr",0.0610042915268409,"Otu0010"
"1832","A1yr_C1yr",0.05785097769359,"Otu0025"
"1833","A1yr_C1yr",0.045311425058979,"Otu0013"
"1834","A1yr_C1yr",0.043992405057658,"Otu0006"
"1835","A1yr_C1yr",0.041882000910756,"Otu0012"
"1836","A1yr_C1yr",0.032447918088903,"Otu0007"
"1837","A1yr_C1yr",0.0195375157144729,"Otu0018"
"1838","A1yr_C1yr",0.019335822248307,"Otu0015"
"1839","A1yr_C1yr",0.015709975912357,"Otu0016"
"1840","A1yr_C1yr",0.014521264781595,"Otu0014"
"1841","A1yr_C1yr",0.012370171683167,"Otu0009"
"1842","A1yr_C1yr",0.0111851184410551,"Otu0023"
"1843","A1yr_C1yr",0.010708600511714,"Otu0026"
"1844","A1yr_C1yr",0.010493671709693,"Otu0047"
"1910","A1yr_C2yr",0.273928433848475,"Otu0005"
"1911","A1yr_C2yr",0.179348799808365,"Otu0003"
"1912","A1yr_C2yr",0.115042030637739,"Otu0002"
"1913","A1yr_C2yr",0.063032670978764,"Otu0011"
"1914","A1yr_C2yr",0.0534443417832,"Otu0006"
"1915","A1yr_C2yr",0.049763951866624,"Otu0008"
"1916","A1yr_C2yr",0.0425667523827851,"Otu0016"
"1917","A1yr_C2yr",0.039777957760764,"Otu0025"
"1918","A1yr_C2yr",0.026381632340954,"Otu0013"
